text,DeepSeek
6,- Rachel - You can? (Others) - surprise
7,(Command) - neutral
8,(Backchannel) - neutral
9,(Command) - joy
1,neutral
2,sadness
3,joy
4,sadness
5,joy
6,neutral
7,surprise
8,neutral
9,surprise
10,anger
11,neutral
12,neutral
13,joy
14,neutral
1,joy
2,joy
3,neutral
4,neutral
5,neutral
6,sadness
7,neutral
1,neutral
2,joy
3,neutral
4,neutral
5,fear
6,neutral
7,neutral
8,neutral
9,anger
1,joy
2,surprise
3,neutral
4,concern
5,sadness
6,nervousness
7,neutral
8,determination
9,determination
10,agreement (neutral)
11,playful anger
12,playful
13,acceptance (neutral)
14,neutral
15,neutral
16,concern
17,nervousness
18,surprise
1,neutral
2,anger
3,surprise
4,joy
5,surprise
1,- **disgust**
2,- **neutral**
3,- **neutral**
4,- **sadness**
5,- **sadness**
6,- **joy**
1,joy
2,neutral
3,neutral
4,neutral
5,anger
6,neutral
1,joy
2,neutral
3,joy
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,joy
11,neutral
12,anger
13,neutral
14,neutral
15,neutral
16,anger
1,anger
2,anger
3,anger
1,joy
2,anger
3,neutral
4,neutral
5,joy
6,anger
7,neutral
8,anger
9,joy
10,neutral
11,joy
12,sadness
13,neutral
14,neutral
15,neutral
16,neutral
17,neutral
1,neutral
2,joy
3,neutral
4,neutral
5,neutral
6,anger
7,neutral
8,neutral
9,neutral
10,neutral
11,surprise
12,neutral
13,sadness
14,neutral
15,anger
16,anger
17,surprise
18,neutral
19,neutral
20,neutral
1,neutral
2,neutral
3,neutral
4,joy
5,anger
1,joy
2,joy
3,anger
4,neutral
5,anger
6,neutral
7,neutral
8,neutral
9,neutral
10,joy
11,joy
12,neutral
13,neutral
14,neutral
1,neutral
2,neutral
3,neutral
4,surprise
5,joy
6,joy
7,anger
8,sadness
9,sadness
10,neutral
11,anger
12,anger
13,anger
14,hope
15,anger
16,anger
17,anger
18,anger
19,anger
20,sadness
21,anger
22,anger
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
"All sentences are either factual statements, questions, or filler words (""Here"") without emotional cues, so they are classified as neutral",
1,sadness
2,sadness
3,sadness
4,joy
5,neutral
6,neutral
7,neutral
8,neutral
9,sadness
10,neutral
1,joy
2,neutral
3,concern
4,surprise
5,surprise
6,uncertainty
7,surprise
8,neutral
9,joy
10,uncertainty
11,frustration
12,sadness
13,neutral
14,surprise
15,neutral
16,neutral
17,neutral
18,neutral
19,neutral
20,neutral
21,neutral
1,sadness
2,surprise
3,disgust
4,apology (neutral)
5,neutral
6,neutral
7,anger
8,neutral
9,neutral
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,sadness
9,joy
10,neutral
11,neutral
12,joy
13,surprise
14,joy
15,joy
1,neutral
2,surprise
3,joy
4,surprise
5,neutral
6,surprise
7,neutral
8,joy
9,neutral
1,neutral
2,joy
3,neutral
4,neutral
5,surprise
6,neutral
1,- Phoebe - Would she? (Question) - neutral
2,Would she? You ate my candy bar! (Question) - anger
1,anger
2,sadness
3,sadness
4,neutral
5,sadness
6,sadness
7,anger
8,fear
9,anger
10,neutral
11,neutral
12,anger
13,neutral
14,neutral
15,neutral
16,neutral
1,neutral
2,neutral
3,joy
4,surprise
5,neutral
6,fear
7,joy
8,fear
9,joy
10,anger
11,joy
12,anger
13,anger
14,anger
15,anger
16,joy
17,surprise
1,neutral
2,surprise
3,sadness
4,disgust
5,anger
6,neutral
7,fear
8,joy
9,neutral
10,neutral
11,neutral
12,joy
13,neutral
14,neutral
15,joy
16,neutral
1,joy
2,disgust
3,disgust
4,joy
5,surprise
6,joy
7,joy
8,joy
9,joy
10,sadness
11,neutral
12,neutral
13,neutral
14,neutral
15,neutral
16,neutral
1,sadness
2,neutral
3,neutral
4,joy
5,apology (neutral)
6,neutral
7,neutral
8,neutral
9,neutral
10,neutral
11,neutral
12,joy
13,neutral
1,surprise
2,sadness
3,sadness
4,anger
5,joy
6,anger
7,joy
8,neutral
9,joy
10,joy
11,joy
12,joy
13,joy
14,joy
15,joy
16,joy
17,neutral
18,neutral
1,anger
2,joy
1,(Statement Non Opinion) - **neutral**
2,(Agreement) - **joy**
3,(Statement Non Opinion) - **surprise**
4,(Statement Opinion) - **neutral**
5,"Oh-oh-oh-oh, how I do it is, I look a woman up and down and say, ""Hey, how you doin'?"" (Question) - **joy**"
6,"Oh, please! (Others) - **disgust**"
7,"Hey, how you doin'? (Question) - **joy**"
1,neutral
2,neutral
3,neutral
4,neutral
5,fear
6,"sarcasm (could be classified as neutral or anger, but sarcasm is closest to disgust or anger)"
7,anger
8,joy
9,neutral
10,neutral
11,neutral
12,neutral
13,neutral
14,neutral
15,surprise
16,surprise
17,joy
18,neutral
19,joy
20,neutral
21,sadness
22,neutral
23,neutral
"(Note: Some lines, like sarcastic or exclamatory ones, may be open to interpretation, but these are the closest emotion matches",)
1,"- Joey - Hmmm, soup! (Others) - **joy**"
2,"- Carol - Joey, Ross is gonna be here any second, would you mind watching Ben for me while I use the ladies' room? (Question) - **neutral**"
3,(Answer) - **joy**
4,(Greeting) - **joy**
5,(Statement Non Opinion) - **sadness**
6,- Ross - Joey! (Greeting) - **joy**
1,neutral
2,anger
3,anger
4,anger
5,neutral
6,neutral
7,anger
1,surprise
2,sadness
3,anger
4,neutral
5,joy
6,neutral
7,neutral
8,neutral
9,sadness
10,neutral
11,neutral
12,joy
13,anger
14,sadness
15,neutral
16,surprise
17,sadness
1,sadness
2,surprise
3,neutral
4,disgust
5,neutral
6,neutral
7,neutral
8,joy
9,neutral
10,sadness
11,neutral
12,neutral
13,joy
1,disgust
2,neutral
3,neutral
4,anger
5,disgust
6,neutral
7,joy
8,surprise
9,neutral
10,anger
11,neutral
1,neutral
2,joy
3,neutral
4,anger
5,anger
6,surprise
7,joy
8,joy
9,sadness
10,surprise
11,sadness
12,neutral
13,neutral
14,neutral
15,sadness
1,joy
2,joy
3,surprise
4,joy
5,joy
6,neutral
1,anger
2,joy
3,joy
4,sadness
5,neutral
6,neutral
7,anger
8,neutral
9,anger
10,disgust
1,neutral
2,joy
3,neutral
4,neutral
5,surprise
6,surprise
7,surprise
8,fear
9,anger
10,sadness
11,sadness
12,disgust
13,sadness
14,sadness
15,neutral
16,sadness
17,sadness
18,anger
1,- Monica - Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! (Others) - **anger**
2,(Greeting) - **neutral**
3,"Hey, Rach! How ya doin'? (Question) - **joy**"
4,I've got a great job at (Answer) - **joy**
5,"So ah, Monica ready yet? (Question) - **neutral**"
6,"So, Chip, how's umm, Amy Welch? (Answer) - **neutral**"
7,"So, Monica about ready? (Question) - **surprise**"
1,joy
2,disgust
3,neutral
4,surprise
5,neutral
6,surprise
7,neutral
8,neutral
1,"- Joey - Oh my, oh my God! (Others) - **surprise**"
2,"Aw, it's unbelievable! (Statement Non Opinion) - **joy**"
3,Wow! (Others) - **surprise**
4,She is kicking so much! (Statement Non Opinion) - **joy**
5,who's that kind of annoying girl soccer player? (Question) - **neutral**
6,Mia Hamm? (Answer) - **neutral**
7,Mia Hamm! (Agreement) - **joy**
8,(Statement Non Opinion) - **joy**
9,Oh-oh!! One hand on the sheet Joe! (Statement Non Opinion) - **anger**
10,Whoa-hey-oh! Sorry! (Apology) - **fear**
1,neutral
2,surprise
3,joy
4,surprise
5,surprise
6,neutral
7,anger
8,neutral
1,joy
2,neutral
3,neutral
4,joy
5,neutral
6,neutral
7,neutral
1,neutral
2,anger
3,surprise
4,anger
1,neutral
2,neutral
3,joy
4,neutral
5,neutral
6,neutral
7,joy
8,neutral
9,joy
10,joy
11,surprise
12,sadness
1,neutral
2,neutral
3,neutral
4,neutral
5,joy
6,anger
7,sadness
8,neutral
9,neutral
10,neutral
11,neutral
12,sadness
13,neutral
14,sadness
15,neutral
16,neutral
17,neutral
18,neutral
19,sadness
1,- joy
2,- neutral
1,joy
2,neutral
3,neutral
4,anger
5,surprise
6,surprise
7,neutral
1,joy
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,surprise
10,disgust
11,anger
12,neutral
13,sadness
1,(Answer) - **fear**
2,(Others) - **surprise**
3,Are you jealous? (Question) - **neutral**
4,(Answer) - **anger**
5,I mean doesn't she have any y'know other stripper moms friends of her own? (Statement Non Opinion) - **disgust**
6,(Statement Opinion) - **joy**
7,(Disagreement) - **anger**
8,(Statement Opinion) - **neutral**
9,(Statement Non Opinion) - **sadness**
10,(Statement Non Opinion) - **joy**
11,(Others) - **disgust**
12,What? (Question) - **surprise**
13,(Others) - **neutral**
14,(Statement Opinion) - **joy**
15,(Agreement) - **joy**
1,surprise
2,anger
3,sadness
4,joy
5,neutral
6,neutral
7,surprise
8,sadness
9,surprise
10,neutral
11,joy
1,surprise
2,joy
3,neutral
4,anger
5,anger
6,neutral
7,neutral
1,neutral
2,neutral
3,neutral
4,sadness
5,anger
6,anger
7,neutral
8,anger
9,neutral
10,neutral
11,fear
12,surprise
1,neutral
2,sadness
3,surprise
4,neutral
5,surprise
1,(Agreement) - **neutral**
2,"I have two queens, what do you have? (Question) - **neutral**"
3,(Answer) - **neutral**
4,"Ho-ho, you win! 50 dollars! (Statement Non Opinion) - **joy**"
5,Really?! (Backchannel) - **surprise**
6,What do you got? (Question) - **joy**
7,(Answer) - **neutral**
8,You're kidding right? (Question) - **surprise**
9,Why? (Answer) - **neutral**
10,Well that's a full cup! (Answer) - **neutral**
11,Damn! I am good at Cups! (Statement Opinion) - **joy**
1,surprise
2,neutral
3,anger
4,sadness
5,fear
6,anger
7,disgust
8,anger
1,joy
2,neutral
3,neutral
4,neutral
5,surprise
6,joy
1,fear
2,neutral
3,surprise
4,sadness
5,anger
1,surprise
2,sadness
3,joy
4,surprise
5,joy
6,neutral
7,neutral
8,joy
9,joy
10,neutral
11,neutral
12,neutral
13,neutral
14,neutral
15,neutral
16,joy
17,joy
1,neutral
2,neutral
3,neutral
4,neutral
5,sadness
6,sadness
7,neutral
8,sadness
9,neutral
1,surprise
2,neutral
3,neutral
4,neutral
5,fear
6,neutral
7,neutral
8,neutral
9,neutral
10,surprise
11,fear
12,fear
1,neutral
2,sadness
3,neutral
4,neutral
5,joy (playful tone)
6,sadness
7,sadness
8,sadness
9,neutral
10,neutral
11,neutral
12,neutral
13,neutral
14,neutral
15,joy
16,neutral
17,neutral
18,neutral
19,joy
20,anger
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,joy
9,surprise
10,sadness
11,neutral
12,joy
13,neutral
14,neutral
15,neutral
1,- joy
2,- joy
3,- neutral
4,- joy
5,- neutral
6,- sadness
7,- anger
8,- neutral
9,- anger
10,- anger
11,- sadness
12,- neutral
13,- neutral
14,- anger
15,- anger
16,- sadness
1,- joy
2,- joy
3,- neutral
4,- neutral
1,neutral
2,neutral
3,joy
4,sadness
5,neutral
6,neutral
7,surprise
1,joy
2,anger
1,surprise
2,sadness
3,surprise
4,anger
5,anger
6,anger
7,sadness
8,anger
9,anger
10,anger
11,anger
12,sadness
13,anger
14,sadness
15,anger
16,sadness
17,anger
18,sadness
19,anger
20,sadness
21,fear
1,joy
2,anger
3,surprise
4,anger
5,neutral
6,sadness
7,neutral
8,fear
9,joy
10,anger
1,surprise
2,neutral
3,joy
1,joy
2,neutral
3,joy
4,surprise
5,disgust
1,anger
2,disgust
3,neutral
4,joy
1,- Rachel - What? (Question) - **surprise**
2,(Answer) - **neutral**
3,(Statement Non Opinion) - **neutral**
4,(Question) - **surprise**
5,(Answer) - **anger**
6,(Statement Non Opinion) - **joy**
7,(Statement Non Opinion) - **joy**
8,(Statement Opinion) - **joy**
9,(Question) - **joy**
10,(Answer) - **joy**
11,- Rachel - Yeah! (Others) - **joy**
12,- Joey - How much do you think I can get for my kidney? (Question) - **joy** (humorous/sarcastic tone)
1,neutral
2,joy
3,joy
4,surprise
5,joy
6,anger
1,neutral
2,neutral
3,neutral
4,neutral
5,joy (humorous tone)
6,neutral
7,joy
8,surprise (unexpected statement)
1,neutral
2,joy
3,neutral
1,neutral
2,joy
3,neutral
4,joy
5,neutral
6,neutral
7,disgust
8,neutral
9,neutral
10,neutral
11,joy
12,anger
13,neutral
14,anger
15,anger
16,sadness
17,sadness
18,neutral
19,joy
20,anger
21,anger
22,disgust
1,fear
2,disgust
3,sadness
4,neutral
5,neutral
6,disgust
1,neutral
2,sadness
3,neutral
4,neutral
5,neutral
6,sadness
7,joy (comforting)
8,sadness (or regret)
9,sadness
10,neutral
11,anger (or frustration)
12,anger (or frustration)
13,sadness
14,disgust (or frustration)
15,neutral
16,neutral
1,neutral
2,joy
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,surprise
10,neutral
1,sadness
2,sadness
3,joy
4,neutral
5,neutral
6,neutral
7,neutral
8,anger
9,surprise
10,surprise
11,surprise
12,surprise
13,surprise
14,joy
15,neutral
16,neutral
17,joy
18,joy
19,neutral
1,joy
2,surprise
3,joy
4,anger
5,anger
6,joy
7,neutral
8,joy
9,joy
10,anger
11,sadness
12,anger
1,joy
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,neutral
11,neutral
12,neutral
13,neutral
1,neutral
2,neutral
3,neutral
4,disgust
5,neutral
6,anger
7,anger
8,sadness
9,neutral
10,anger
11,anger
12,joy
1,(Statement Non Opinion) - **neutral**
2,"- Monica - Well, they're just gonna have to wait aren't they? I've only got two hands!! (Statement Non Opinion) - **anger**"
3,- Ross - Need some help? (Question) - **neutral**
4,- Monica - No! You don't know the system! There'll be nobody messing with the system! (Answer) - **anger**
1,(Others) - neutral
2,Pretty? (Question) - surprise
3,(Answer) - neutral
4,You have a son! (Statement Non Opinion) - surprise
5,(Acknowledge) - neutral
1,"- Gerston - Uh, like, could these margaritas (Question) - **neutral**"
2,(Greeting) - **joy**
3,(Statement Non Opinion) - **joy**
4,"Listen, about the weekly numbers, I'm gonna need them on my desk (Statement Non Opinion) - **neutral**"
5,(Agreement) - **neutral**
6,(Statement Opinion) - **neutral**
7,(Statement Opinion) - **neutral**
8,"Okay, now that was Gerston, Santos, and who's the guy with the moustache? (Question) - **neutral**"
9,(Answer) - **neutral**
10,"Okay, some people gonna be working (Agreement) - **neutral**"
"(Note: Many of these lines are neutral in tone, with only a few showing slight positivity (joy in greetings/praise)",)
1,neutral
2,neutral
3,sadness
4,joy
5,joy
6,surprise
7,neutral
8,joy
9,surprise
10,disgust
11,joy
12,sadness
13,anger
14,neutral
15,sadness
16,neutral
17,anger
18,neutral
19,neutral
20,sadness
21,sadness
22,neutral
1,sadness
2,neutral
3,sadness
4,anger
5,frustration
6,neutral
7,neutral
8,surprise
9,neutral
10,neutral
11,joy
12,joy
13,neutral
14,joy
1,neutral
2,sadness
3,neutral
4,sadness
5,anger
6,neutral
7,anger
8,neutral
9,joy
10,neutral
11,joy
12,surprise
13,surprise
14,anger
15,anger
16,anger
17,surprise
1,neutral
2,sadness
3,neutral
4,neutral
5,neutral
6,anger
7,sadness
8,anger
9,neutral
10,anger
11,anger
12,neutral
13,neutral
14,neutral
15,neutral
16,joy
17,neutral
1,neutral
2,joy
3,surprise
4,neutral
5,neutral
6,surprise
7,neutral
1,neutral
2,neutral
3,sadness
4,anger
5,neutral
6,anger
7,neutral
1,neutral
2,joy
3,neutral
4,surprise
5,neutral
6,neutral
7,surprise
8,neutral
9,surprise
10,joy
11,anger
12,sadness
13,neutral
14,neutral
15,neutral
16,joy
1,joy
2,joy
3,neutral
4,surprise
5,sadness
6,neutral
7,anger
8,surprise
1,joy
2,joy
3,neutral
4,neutral
5,joy
6,neutral
7,neutral
8,neutral
9,neutral
10,neutral
11,neutral
12,neutral
13,neutral
14,neutral
15,neutral
16,anger
1,disgust
2,neutral
3,anger
4,anger
5,surprise
6,joy
7,joy
8,anger
9,anger
10,neutral
11,fear
12,fear
13,anger
14,joy
15,anger
16,neutral
17,neutral
18,neutral
1,joy
2,joy
3,joy
4,neutral
5,surprise
6,surprise
7,surprise
8,neutral
9,anger
10,neutral
11,sadness
12,neutral
13,sadness
14,anger
15,surprise
16,anger
1,neutral
2,sadness
3,sadness
4,sadness
5,anger
6,anger
7,anger
1,neutral
2,neutral
3,neutral
4,sadness
5,neutral
6,joy
1,surprise
2,joy
3,joy
4,joy
5,joy
6,surprise
7,joy
8,neutral
9,neutral
10,neutral
11,neutral
12,neutral
13,joy
14,neutral
15,joy
1,neutral
2,neutral
3,surprise
4,sadness
5,fear
6,neutral
1,neutral
2,neutral
3,joy
4,neutral
1,neutral
2,neutral
3,joy
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,joy
11,neutral
12,joy
1,(Acknowledge) - **neutral**
2,But you found the keys to his clothes? (Question) - **surprise**
3,(Answer) - **joy**
4,And people will think you own a Porsche because you're wearing the clothes? (Statement Opinion) - **disgust**
1,neutral
2,joy
3,surprise
1,anger
2,neutral
3,sadness
4,neutral
5,neutral
6,joy
7,joy
1,joy
2,neutral
3,surprise
4,neutral
5,disbelief
6,neutral
7,surprise
8,neutral
9,frustration
10,neutral
11,uncertainty
12,uncertainty
13,hopeful
14,hopeful
15,neutral
16,neutral
17,neutral
18,neutral
19,neutral
20,neutral
21,neutral
1,neutral
2,neutral
3,neutral
1,neutral
2,joy
3,neutral
4,sadness
5,surprise
6,disgust
7,disagreement (neutral)
8,disgust
9,anger
10,neutral
11,agreement (neutral)
12,neutral
13,anger
14,neutral
15,neutral
16,surprise
17,joy
18,joy
