Conversation,Original_Label,DeepSeek
"|Does he, uh, fight with other animals?|",Question,Question
"|No-no, he's, he's very docile.|",Answer,Statement Opinion
|Even if he were... cornered?|,Question,Statement Opinion
"|Well I, I don't know. Why?|",Answer,Disegreement
"|Uh, how is he at handling small objects?|",Question,Question
"|He can hold a banana, if that's whatcha mean...|",Answer,Statement Opinion
"|How about a hammer, or a small blade?|",Question,Command
|Otherwise it's just cruel.|,Statement Opinion,Disegreement
"|He- he- he got in, he- he got in to San Diego.|",Statement Non Opinion,Statement Non Opinion
"|We, we come back from our walk and the- the phone was ringing...|",Statement Non Opinion,Statement Non Opinion
|...He's in.|,Statement Non Opinion,Statement Non Opinion
"|He's in! Oh, did you hear that, Marcel? San Diego. San Diego!|",Statement Non Opinion,Statement Non Opinion
|You're making a big mistake here.|,Statement Opinion,Disegreement
"|I mean, San Diego's all well and good, but if you give him to me, I'll start him off against a blind rabbit and give you twenty percent of the gains.|",Statement Opinion,Statement Opinion
|My specimen is in the room and I just want to thank whoever knocked on the door while I was in there.|,Statement Non Opinion,Acknowledge
|Really helped speed the process along!|,Statement Opinion,Acknowledge
|Janice!|,Others,Command
|You're not... gone?|,Question,Question
|Sid is still in his room.|,Answer,Statement Non Opinion
|I don't allow porn at home so this is like a vacation for him.|,Statement Non Opinion,Statement Opinion
|So did you do it?|,Question,Question
|Did you make your deposit?|,Question,Question
|Yeah! yeah... The hard part is over!|,Answer,Agreement
"|That's not the hard part honey! The hard part is what comes next, I mean aren't you worried about the results?|",Question,Statement Opinion
|I haven't... I haven't even thought about the results yet... I just assumed that everything was gonna be ok.|,Answer,Statement Opinion
"|Oh! Well, you know what? It probably is.|",Statement Opinion,Statement Opinion
"|Phoebe, where's your purse?|",Question,Question
"|No, no! Give it to me!|",Command,Command
|You can't have it.|,Statement Opinion,Command
|Give it to me!|,Command,Command
|No|,Disagreement,Statement Non Opinion
|I'll go in there.|,Statement Non Opinion,Command
|Oh yeah.|,Agreement,Acknowledge
|Phoebe come here|,Command,Command
|Haha!|,Others,Backchannel
|Damn you Monica Geller hyphen Bing!|,Others,Disegreement
"|What we did was wrong. Oh god, I just had sex with somebody that wasn't alive during the Bicentennial.|",Statement Non Opinion,Apology
|I just had sex.|,Statement Non Opinion,Statement Non Opinion
"|Ethan, focus. How could you not tell me?|",Question,Command
"|Well, you never told me how old you were.|",Answer,Question
"|Well, that's different. My lie didn't make one of us a felon in 48 states. What were you thinking?|",Question,Disegreement
|I wasn't thinking. I was too busy fallin'...|,Answer,Apology
|Don't say it.|,Command,Command
|...in love with you.|,Statement Non Opinion,Statement Opinion
|Really?|,Question,Acknowledge
|Sorry.|,Apology,Apology
"|Well,fall out of it.|",Statement Non Opinion,Command
"|You know, you shouldn't even be here, it's a school night.|",Statement Opinion,Command
"|Oh god, oh god.|",Others,Apology
|I'm like those women that you see with shiny guys named Chad.|,Statement Non Opinion,Statement Opinion
|I'm Joan Collins.|,Statement Non Opinion,Statement Non Opinion
|Who?|,Question,Question
"|That's right, still no baby! Come on people! Please make some room!|",Statement Non Opinion,Command
"|Uh sweetie, maybe you'd be more comfortable here?|",Statement Opinion,Statement Opinion
|You. Like you haven't done enough.|,Statement Opinion,Disegreement
"|Look, I-I know how miserable you are, I wish there was something I can do.|",Statement Non Opinion,Apology
|I mean I wish I were a seahorse.|,Statement Opinion,Statement Opinion
"|Because with seahorses it's the male, they carry the babies.|",Statement Non Opinion,Statement Non Opinion
"|And then also umm, I'd be far away in the sea.|",Statement Non Opinion,Statement Non Opinion
|God. I have never been so uncomfortable in my entire life!|,Statement Non Opinion,Statement Opinion
"|Oh I know, I've been there. I remember toward the end|",Statement Non Opinion,Acknowledge
"|Oh Phoebe, that's a great story.|",Statement Opinion,Agreement
|Can you tell it to me when you're getting me some iced tea?|,Question,Question
"|Oh God, get out!|",Command,Command
|Get out!!|,Command,Command
|Get out!!|,Command,Command
|Get out!|,Command,Command
|Let's.|,Others,Command
"|All right, I know! I know. Yeah, it'll be okay.|",Statement Non Opinion,Acknowledge
|Oh my God....What's he gonna do now?|,Question,Question
|I can't watch!|,Statement Non Opinion,Disegreement
|Oh.|,Others,Acknowledge
"|Seriously, how can you watch this?|",Question,Disegreement
|Aren't you scared?|,Question,Question
|Terrified.|,Answer,Others
|Oh-hey-hey-hey! There you are!|,Greeting,Greeting
"|Umm, listen there's something I think you should know.|",Statement Opinion,Statement Opinion
"|Oh, is this about you-you dating the nurse?|",Question,Question
"|Yeah, Joey already told me, and I am so-so fine.|",Answer,Acknowledge
"|I mean, you and I we're just, y'know, we're nothing, we're goofin' around.|",Statement Non Opinion,Statement Opinion
"|Umm, actually I was about to tell you that I was, I was going to get out of it, but hey, if we're just goofing around then uh, maybe I|",Statement Opinion,Disegreement
|Fine! Maybe I will too!|,Statement Opinion,Agreement
"|Well, it was quite large. I-I-I-I-I had to throw most of it away.|",Statement Non Opinion,Statement Opinion
|You-you-you-you threw my sandwich away!|,Question,Disegreement
|MY SANDWICH?!!!|,Question,Disegreement
|MY SANDWICH!!!!!!|,Question,Statement Non Opinion
"|What's the matter, Pheebs?|",Question,Question
|She cancelled! My namesake cancelled on me!|,Answer,Disegreement
|What?!|,Question,Disegreement
"|Yeah, she clamed she had to go out of town suddenly.|",Answer,Acknowledge
"|She's avoiding me, she doesn't want to tell me where my Father is.|",Statement Non Opinion,Statement Opinion
"|She knows, and she won't tell me.|",Statement Non Opinion,Statement Opinion
"|Aww Pheebs, that sucks!|",Statement Opinion,Statement Opinion
"|Yeah, well, don't ""Aww Pheebs, that sucks!"" me yet.|",Statement Non Opinion,Disegreement
|Where ya going?|,Question,Question
"|Well, she's out of town so, there's gotta be something in her house that tells me where my Father is.|",Answer,Statement Opinion
"|Uh, Pheebs, some people call that breaking and entering.|",Statement Non Opinion,Statement Opinion
"|Well, are any of those people here?!|",Question,Question
"|Oh my God, so do I!|",Agreement,Agreement
"|I knew it, wow!!|",Statement Non Opinion,Statement Opinion
"|Wait-wait-wait, wait! Puppies. Cute or ugly?|",Question,Question
"|Ohh, so cute.|",Answer,Acknowledge
"|Uh-huh, well! But umm, still I'm-I'm mad at you.|",Statement Non Opinion,Disegreement
|I know. I'm mad at me too.|,Agreement,Acknowledge
"|Well umm, do you wanna get something to eat? I'm kinda hungry.|",Question,Question
|Hey! Me too!|,Agreement,Agreement
"|All right, stop it. Now you're just doing it to freak me out.|",Command,Command
"|Ok, you can do this.|",Statement Non Opinion,Others
|It's just like pulling off a Band-aid.|,Statement Non Opinion,Statement Non Opinion
"|Just do it really fast, and then the wound is exposed.|",Statement Non Opinion,Command
"|Janice. Hi, Janice. Ok, here we go. I don't think we should go out anymore. Janice.|",Statement Opinion,Disegreement
"|All right. Well, there you go. Stop it, stop it, stop it.|",Command,Command
|Oh my God! That guy at the counter is totally checking you out!|,Statement Non Opinion,Statement Opinion
"|Really? My God, he's really cute.|",Statement Opinion,Statement Opinion
|Go for it.|,Command,Command
"|Phoebe, I'm engaged!|",Disagreement,Statement Non Opinion
"|I'm just saying, get his number just in case.|",Statement Non Opinion,Command
|But no: Chandler is in an accident and can't perform sexually and he would want you to take a lover to satisfy the needs that he can no longer fulfill.|,Statement Opinion,Statement Opinion
"|Op, can I just tell you something? Very flattered but umm, I'm engaged.|",Statement Non Opinion,Statement Opinion
|Well you should be embarrassed.|,Statement Opinion,Disegreement
"|I did, but that was really fun.|",Statement Opinion,Statement Opinion
|Hey.|,Greeting,Greeting
|Chandler. I sensed it was you.|,Statement Non Opinion,Statement Non Opinion
|What?!|,Question,Disegreement
|Unagi. I'm always aware.|,Statement Non Opinion,Statement Opinion
"|Okay, are you aware unagi is an eel?|",Question,Answer
|What's up?|,Question,Question
|I can't figure out what to make Monica.|,Statement Non Opinion,Question
"|Oh, why don't you make her one of your little jokes.|",Statement Opinion,Statement Opinion
|I'm going crazy! Okay? Do you have any thing around here that looks homemade?|,Question,Statement Opinion
|Y'know what?|,Question,Statement Opinion
|She'd-she'd love this.|,Statement Non Opinion,Statement Opinion
"|Uh, it's an exact replica of Apollo 8.|",Statement Non Opinion,Statement Non Opinion
|I made it in the sixth grade.|,Statement Non Opinion,Statement Non Opinion
"|Yeah, I guess I could use that. I could say that your love sends me to the moon.|",Statement Opinion,Agreement
"|Yeah-yeah, except Apollo 8 didn't actually land on the moon.|",Statement Non Opinion,Disegreement
"|But you-you-you could write that umm, your love lets me orbit the moon twice and return safely.|",Statement Non Opinion,Statement Opinion
"|Wait a minute, I can't give this to her.|",Statement Opinion,Statement Opinion
|Why not?|,Question,Disegreement
"|Because it says ""Captain Ross"" on the side and ""I hate Monica"" on the bottom.|",Answer,Statement Opinion
|Oh. Oh I just cannot believe Clark stood me up!|,Statement Opinion,Statement Opinion
|He might still show up.|,Statement Non Opinion,Statement Opinion
"|Oh, what are you, stupid? It's been three hours.|",Statement Non Opinion,Disegreement
|Is that all?|,Question,Question
"|I should just go on to happier things, okay? Umm, why don't you tell about your lovely wedding?|",Statement Non Opinion,Question
"|Well actually uh, there was something we wanted to tell you about the wedding.|",Statement Non Opinion,Statement Opinion
"|Um, it's going to be a small ceremony.|",Statement Non Opinion,Backchannel
"|Uh, tiny!|",Statement Non Opinion,Backchannel
|We're not even sure why we're having it.|,Statement Non Opinion,Statement Opinion
|It's actually going to be just family.|,Statement Non Opinion,Statement Non Opinion
"|Oh...wait...you two think of me as family?! Oh, I have to ask you something now and be honest; do you want me to sing|",Question,Question
"|Come here to me. No-no, you come here to me.|",Command,Command
|Hey Ross! I brought reinforcements.|,Greeting,Greeting
"|Oh great! What, you brought Joey?|",Question,Agreement
"|Well, I brought the next best thing.|",Answer,Statement Non Opinion
|Whoa! Y'know what Katie? I gotta tell ya I-I-I-I think you are the one who is too much.|,Statement Opinion,Disegreement
"|Ohh, Joey has the nicest friends!|",Statement Non Opinion,Statement Opinion
"|Ohh, and the nicest girlfriend!|",Statement Non Opinion,Statement Opinion
|You're so sweet!|,Statement Opinion,Statement Opinion
"|Ohh, you're so sweet!|",Statement Opinion,Statement Opinion
"|Oww!!!! Joey, she just kicked me.|",Statement Non Opinion,Acknowledge
|Huh.|,Backchannel,Backchannel
|Well? Aren't you gonna do something?|,Question,Command
|Uhh....|,Backchannel,Backchannel
"|You'd better do something, or I'm gonna walk out that door right now! Well? Are you gonna?|",Question,Command
|Nah.|,Answer,Disegreement
"|How could you pick up a hitchhiker?! He could be a rape--, a rapist or a killer or something!|",Question,Disegreement
|Don't you think I asked him that before he got in?!|,Question,Disegreement
"|Y'know what? I'm not talking to you! You go back to sleep! And you, are you a rapist?!|",Question,Disegreement
|No!|,Answer,Disegreement
|Do you like car games?|,Question,Question
"|Yeah, y'know the license plate game?|",Question,Acknowledge
|I|,Others,Statement Non Opinion
"|Ooh, I'll play! I'll play!|",Statement Non Opinion,Statement Opinion
