Conversacion,Original_Label,DeepSeek,,
"|And besides, hey-hey-hey no one is even gonna|",Statement Non Opinion,Statement Non Opinion,,
"|Okay, there was|",Others,Acknowledge,,
|Come on!|,Others,Command,,
"|Oh wait, don't you have to pay for your, Busty Ladies?|",Question,Question,,
"|No, it's okay. Some-some kid asked me to pick it up for him, but I don't|",Answer,Answer,,
|Oh my God!!! What are you doing?!!|,Question,Question,,
"|You said, you wanna come in for some lemonade?|",Answer,Question,,
|So?!|,Question,Question,,
"|Whoa, ah!! We're you just gonna give me some lemonade?|",Answer,Question,,
|Yeah huh!! Cover yourself up!|,Command,Command,,
"|Oh right, right.|",Agreement,Acknowledge,,
"|I don't believe this! When someone asks you in for lemonade, and to you that means they wanna have sex?|",Question,Statement Opinion,,
|Well usually...yeah!|,Answer,Agreement,,
"|Well, not just lemonade, iced tea, sometimes juice.|",Statement Non Opinion,Statement Non Opinion,,
"|Well, sorry, I just, I thought you liked me.|",Statement Opinion,Apology,,
|I'm such a jerk.|,Statement Non Opinion,Apology,,
"|It's okay. I suppose it could happen to anyone, not anyone I know, but... By the way I can still see it.|",Statement Opinion,Acknowledge,,
|Hmmm... this is so nice.|,Statement Opinion,Statement Opinion,,
"|OK, I have a question. Well, actually, it's not so much a question as.. more of a general wondering... ment.|",Statement Non Opinion,Question,,
|OK.|,Backchannel,Acknowledge,,
"|OK. Here goes. For a while now, I've been wanting to, um....|",Statement Non Opinion,Statement Non Opinion,,
|Ohhh!!!!|,Backchannel,Backchannel,,
"|Yes, yes, that's right...|",Statement Non Opinion,Agreement,,
"|Oh, look at the little cat!|",Command,Statement Non Opinion,,
|What? Ow!|,Question,Question,,
"|Well, I was probably going to do it at some point.|",Statement Opinion,Statement Non Opinion,,
|I didn't mean|,Statement Non Opinion,Apology,,
|It's brilliant!|,Statement Opinion,Statement Opinion,,
"|Goodbye Mike, we'll see you at the wedding, fella!|",Greeting,Greeting,,
"|well, we probably won't invite you to the wedding...|",Statement Non Opinion,Statement Non Opinion,,
"|Thank you, Chandler.|",Greeting,Acknowledge,,
|Sincerely.|,Others,Others,,
"|Well, you're welcome! Glad I could help.|",Greeting,Agreement,,
"|David, I'm pretending to|",Others,Statement Non Opinion,,
"|Okay, you have 19 questions left. Use them wisely. Come on Joey! You can't win if you don't ask any|",Statement Opinion,Command,,
|What?!|,Question,Question,,
"|Well, you promised me a fun road trip!|",Answer,Statement Non Opinion,,
|We've been on the road six hours and you've been asleep for five and a half!|,Statement Non Opinion,Statement Non Opinion,,
|We are switching at the next rest stop and|,Statement Non Opinion,Statement Non Opinion,,
|All right. All right.|,Agreement,Agreement,,
|Yeah! And until then you are going to sing to me because the radio's broken and you are selfish but have a nice voice.|,Statement Opinion,Command,,
|Really? I don't|,Question,Disagreement,,
|Sing!!|,Command,Command,,
|Morning!|,Others,Greeting,,
|Everything was delicious!|,Statement Opinion,Statement Opinion,,
|Thank you!|,Greeting,Acknowledge,,
|It was. The duck in particular was superb.|,Statement Opinion,Statement Opinion,,
|Thank you! You haven't said anything...|,Statement Non Opinion,Acknowledge,,
|Actually I do have one small complaint.|,Statement Non Opinion,Statement Non Opinion,,
|Oh..please!I-I welcome criticism.|,Statement Opinion,Acknowledge,,
|The musician right outside the restaurant...it's kind of a mood-killer!|,Statement Opinion,Statement Opinion,,
|What musician?|,Question,Question,,
|We did?|,Question,Question,,
|You owe me 20 bucks.|,Statement Non Opinion,Statement Non Opinion,,
|Thank you. Thank you so much!|,Greeting,Acknowledge,,
"|Chandler, here you go, got your traditional Thanksgiving feast, you got your tomato soup, your grilled cheese fixin's, and your family size bag of Funyuns.|",Statement Non Opinion,Statement Non Opinion,,
"|Wait, wait, Chandler, this is what you're havin' for Thanksgiving dinner?|",Question,Question,,
"|What, what, what is it with you and this holiday?|",Question,Question,,
"|All right, I'm nine years old.|",Answer,Statement Non Opinion,,
"|Oh, I hate this story.|",Statement Opinion,Statement Opinion,,
|We just finished this magnificent Thanksgiving dinner.|,Statement Non Opinion,Statement Non Opinion,,
"|I have--and I remember this part vividly--a mouthful of pumpkin pie, and this is the moment my parents choose to tell me they're getting divorced.|",Statement Non Opinion,Statement Non Opinion,,
|Oh my god.|,Backchannel,Acknowledge,,
|Yes. It's very difficult to appreciate a Thanksgiving dinner once you've seen it in reverse.|,Statement Opinion,Statement Opinion,,
"|Hey, who's this little naked guy?|",Question,Question,,
|That little naked guy would be me.|,Answer,Answer,,
"|Aww, look at the little thing.|",Statement Non Opinion,Statement Opinion,,
|Who are those people?|,Question,Question,,
|Got me.|,Others,Answer,,
"|Oh, that's Nana, right there in the middle. 'Me and the gang at Java Joe's'.|",Answer,Statement Non Opinion,,
"|Wow, Monica, you look just like your grandmother. How old was she there?|",Question,Statement Opinion,,
"|Let's see, 1939... yeah, 24, 25?|",Answer,Answer,,
|Looks like a fun gang.|,Statement Opinion,Statement Opinion,,
"|Ooh, look-look-look-look-look! I got Monica naked!|",Statement Non Opinion,Statement Non Opinion,,
"|So, what's this about?|",Question,Question,,
"|Rachel has something that she wants to tell you and umm, I believe that this is your red sweater.|",Answer,Statement Non Opinion,,
|No. This is my red sweater.|,Disagreement,Statement Non Opinion,,
|Oh no. Could I get anyone a coffee or...poison? No? Just for me? Okay.|,Question,Apology,,
|What's going on Rach?|,Question,Question,,
"|Nothing! Phoebe kinda made a mistake. But y'know you do wear that sweater a lot, are you involved in some kind of dare?|",Answer,Statement Opinion,,
"|Y'know, I'm actually glad Phoebe called.|",Statement Opinion,Statement Opinion,,
"|I know we broke up because you thought I wasn't mature enough, but I've really grown up and think we should get back together.|",Statement Opinion,Statement Opinion,,
"|Oh, it's just not the right time.|",Disagreement,Statement Opinion,,
|It is the right time.|,Agreement,Disagreement,,
|Okay.|,Backchannel,Acknowledge,,
|Kay!|,Others,Acknowledge,,
|in the category of Favorite Returning Male Character the nominees are: John Wheeler from|,Statement Non Opinion,Statement Non Opinion,,
|What the?!|,Question,Statement Opinion,,
|Yeah.|,Answer,Backchannel,,
"|You're an Aquarius, huh?|",Question,Question,,
|I bet you're a Gemini.|,Question,Statement Opinion,,
|Nope.|,Answer,Disagreement,,
|Taurus?|,Question,Question,,
|Nope.|,Answer,Disagreement,,
|Virgo?|,Question,Question,,
|Nope.|,Answer,Disagreement,,
|Sagittarius?|,Question,Question,,
|Yep.|,Answer,Agreement,,
"|I knew it! I knew it, ahh....|",Statement Non Opinion,Statement Opinion,,
|You're not gonna speed anymore right?|,Question,Question,,
|I won't speed.|,Answer,Statement Non Opinion,,
|And you promise you'll get this taken care of right away?|,Question,Question,,
|I promise.|,Answer,Statement Non Opinion,,
|And in the meantime you better let him drive. Does he have a license?|,Question,Question,,
|Yeah!|,Answer,Agreement,,
|Can he handle the stick?|,Question,Question,,
|Oh well|,Backchannel,Acknowledge,,
|I can handle the stick!!|,Answer,Statement Opinion,,
|Hey!|,Greeting,Greeting,,
|I can't believe this is taking so long. How are you doing?|,Question,Statement Non Opinion,,
|Oh not bad. Do you know that feeling when you're trying to blow a Saint Bernard out your ass?|,Answer,Answer,,
|Weirdest thing. Did I hear----Mother of God it's true!|,Statement Non Opinion,Statement Non Opinion,,
|Chandler Bing!|,Others,Greeting,,
|Janice|,Others,Acknowledge,,
"|Not just Janice, Janice in labor, contracting and everything.|",Statement Non Opinion,Statement Non Opinion,,
"|Oh, this should be easy. I have a very wide pelvis. You remember Chandler.|",Statement Opinion,Statement Opinion,,
|Janice I didn't even know you were pregnant! Who's the unwitting human who's essence you've stolen?|,Question,Question,,
|It's you. This is yours.|,Answer,Statement Non Opinion,,
|What?!|,Question,Question,,
|Look how nervous he gets! We haven't slept together in years!|,Statement Non Opinion,Statement Opinion,,
|That's funny. Does it-does it hurt? Does the labor hurt?|,Question,Question,,
"|Man, I'm starving! What the hell was I thinking at dinner?! ""Do you want soup or salad?"" Both! Always order both!|",Statement Non Opinion,Statement Opinion,,
"|Y'know, y'know I'm lookin' and I don't think anyone's home here.|",Statement Opinion,Statement Non Opinion,,
"|I say we just break the window, crawl through, and-and y'know explain later.|",Statement Opinion,Command,,
|Yeah? Really? No one's home?|,Question,Question,,
|I don't think so. Hello? When you get in there|,Answer,Statement Non Opinion,,
"|Hey, what's up?|",Question,Greeting,,
|I just saw Danny getting on the subway with a girl and he had his arm around her.|,Answer,Statement Non Opinion,,
"|Oh, honey, I'm sorry.|",Apology,Apology,,
"|Well, you should be, this is all your fault! You meddled in our relationship!!|",Statement Opinion,Disagreement,,
|You had no relationship!!|,Disagreement,Disagreement,,
"|No, but I was doing my thing and everything was going according to the plan!|",Disagreement,Statement Opinion,,
"|Oh God, stop with the plan!|",Command,Command,,
"|So what, so what you saw him with a girl?|",Question,Question,,
|Who cares?!|,Statement Opinion,Statement Opinion,,
|That doesn't mean anything!|,Statement Non Opinion,Statement Opinion,,
"|Now look, you're going to go out on a date with Danny and you're going to be so charming he's gonna forget all about that stupid subway girl.|",Statement Opinion,Command,,
|She was kinda stupid.|,Statement Non Opinion,Statement Opinion,,
|You're right.|,Agreement,Agreement,,
"|All right, I'm just gonna go on the date.|",Statement Non Opinion,Statement Non Opinion,,
|I'm gonna go on the date.|,Statement Non Opinion,Statement Non Opinion,,
|That is the new plan.|,Statement Opinion,Statement Non Opinion,,
|Hi.|,Greeting,Greeting,,
|Phoebe!|,Greeting,Greeting,,
|Ta-da.|,Greeting,Statement Non Opinion,,
|Hey.|,Greeting,Greeting,,
|Hi.|,Greeting,Greeting,,
"|Ahh, look at you, you look great.|",Statement Opinion,Statement Opinion,,
"|Do I? Thank you, so do you.|",Statement Opinion,Answer,,
|Thanks.|,Greeting,Acknowledge,,
|Sparkly.|,Statement Non Opinion,Statement Non Opinion,,
"|So, wow, this is pretty wonerful, huh.|",Statement Opinion,Statement Opinion,,
|Mr. major capades guy.|,Others,Statement Non Opinion,,
"|I, I remember when you were just, like, King Friday in Mr. Roger's Ice is Nice.|",Statement Opinion,Statement Non Opinion,,
|You always said I'd make it.|,Statement Non Opinion,Statement Opinion,,
"|Yeah, well, ya know, I'm kind of spooky that way. Wooo.|",Statement Opinion,Statement Opinion,,
|I missed you. I'm gonna get changed.|,Statement Opinion,Statement Opinion,,
|OK.|,Backchannel,Acknowledge,,
"|Um, now. Phoebs.|",Backchannel,Command,,
"|Oh, right, OK. Ole.|",Statement Non Opinion,Acknowledge,,
|What?|,Question,Question,,
"|Um, the matador. Ole, ha ha ha.|",Answer,Statement Non Opinion,,
"|Hi Joey it's Jane Rogers, can't wait for your party tonight.|",Statement Opinion,Greeting,,
"|Listen, I forgot your address, can you give me a call?|",Question,Question,,
"|Thanks, bye.|",Greeting,Acknowledge,,
|Hey!|,Greeting,Greeting,,
|Hey!|,Greeting,Greeting,,
|What's happening?|,Question,Question,,
"|Yeah, it's a real shame you can't make it to that one-woman show tonight.|",Statement Opinion,Statement Opinion,,
"|Oh, I'd love to, but I gotta get up so early the next day and so, you know me, work comes first|",Statement Non Opinion,Statement Opinion,,
"|Oh, yeah, yeah, yeah...|",Agreement,Backchannel,,
"|""Hi Joey, it's Jane Rogers can't wait for your party tonight""|",Statement Non Opinion,Greeting,,
|Stupid Jane Rogers!!|,Statement Opinion,Statement Opinion,,
|You are having a party tonight??|,Question,Question,,
|Kinda have a... a thing for the Days Of Our Life's people.|,Answer,Statement Non Opinion,,
|And you weren't going to tell us? How did you think you were gonna get away with that?|,Question,Question,,
|I do it every year.|,Answer,Statement Non Opinion,,
|You do that every year??|,Question,Question,,
|I didn't have to tell you that!! I'm stupider than Jane Rogers!!|,Statement Opinion,Statement Opinion,,
"|Oh, that's why you got these tickets to that play, to get rid of us??|",Question,Question,,
|Yeah...|,Answer,Agreement,,
|And last year is that why you sent us to that medieval times restaurant?|,Question,Question,,
|Yeah...|,Answer,Agreement,,
"|OH! And the year before that, when you set up that nighttime tour of that button factory?|",Question,Question,,
|Who's this from?|,Question,Question,,
"|Oh, that's Ross's.|",Answer,Answer,,
|Oh... Oh my God. He remembered.|,Statement Non Opinion,Acknowledge,,
|Remembered what?|,Question,Question,,
|It was like months ago.|,Answer,Statement Non Opinion,,
"|We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl.|",Answer,Statement Non Opinion,,
|Oh!|,Backchannel,Acknowledge,,
|I can't believe he remembered!|,Statement Non Opinion,Statement Opinion,,
