Text,DS_emotion
30,Disagreement
31,Command
32,Statement Opinion
1,Statement Non Opinion
2,Question
3,Statement Non Opinion
4,Question
5,Statement Non Opinion
6,Statement Opinion
7,Answer
8,Acknowledge
9,Statement Opinion
10,Question
11,Answer
12,Statement Opinion
13,Question
14,Statement Opinion
15,Question
16,Answer
17,Backchannel
18,Statement Opinion
19,Question
20,Statement Non Opinion
21,Statement Non Opinion
22,Statement Opinion
23,Answer
24,Statement Opinion
25,Statement Non Opinion
26,Statement Opinion
27,Agreement
28,Statement Non Opinion
29,Others
30,Statement Opinion
31,Statement Non Opinion
32,Agreement
33,Statement Opinion
34,Question
35,Answer
36,Statement Opinion
37,Statement Opinion
38,Question
39,Answer
40,Question
41,Answer
42,Statement Non Opinion
43,Statement Opinion
44,Question
45,Answer
46,Backchannel
47,Statement Opinion
48,Statement Opinion
49,Agreement
50,Statement Opinion
51,Statement Opinion
52,Question
53,Answer
54,Statement Opinion
55,Statement Non Opinion
56,Statement Opinion
57,Acknowledge
58,Statement Opinion
59,Backchannel
1,Statement Opinion
2,Statement Opinion
3,Question
4,Statement Opinion
5,Statement Opinion
6,Statement Non Opinion
7,Statement Opinion
8,Statement Opinion
9,Question
10,Statement Opinion
11,Statement Opinion
12,Statement Opinion
13,Statement Opinion
14,Statement Opinion
15,Statement Opinion
16,Statement Opinion
17,Statement Opinion
18,Statement Opinion
19,Statement Opinion
20,Statement Opinion
21,Statement Opinion
22,Apology
23,Statement Opinion
24,Statement Opinion
25,Statement Opinion
26,Statement Opinion
27,Statement Opinion
28,Statement Opinion
29,Command
30,Statement Opinion
31,Statement Opinion
32,Statement Opinion
33,Statement Opinion
34,Statement Opinion
35,Statement Opinion
36,Command
37,Question
38,Command
39,Agreement
1,Statement Non Opinion
2,Question
3,Statement Non Opinion
4,Question
5,Answer
6,Question
7,Statement Non Opinion
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Statement Opinion
12,Acknowledge
13,Statement Opinion
14,Backchannel
15,Statement Opinion
16,Backchannel
17,Statement Opinion
18,Statement Non Opinion
19,Question
20,Question
21,Statement Non Opinion
22,Acknowledge
23,Statement Non Opinion
24,Statement Non Opinion
25,Statement Opinion
26,Statement Opinion
27,Statement Non Opinion
28,Question
29,Backchannel
30,Question
31,Statement Non Opinion
32,Apology
33,Statement Opinion
34,Statement Opinion
35,Acknowledge
36,Question
37,Command
38,Statement Non Opinion
39,Statement Non Opinion
40,Question
41,Statement Non Opinion
42,Question
43,Statement Non Opinion
44,Statement Opinion
45,Statement Opinion
46,Statement Non Opinion
47,Question
48,Statement Non Opinion
49,Statement Non Opinion
50,Question
51,Statement Opinion
52,Apology
53,Statement Non Opinion
54,Statement Opinion
55,Statement Non Opinion
56,Acknowledge
1,**Apology**
2,**Statement Opinion**
3,**Statement Non Opinion**
4,**Apology**
5,**Statement Non Opinion**
"   (Joey recounts factual details: ""she was just sitting there",""")"
6,**Apology**
7,**Backchannel**
8,**Statement Non Opinion**
"   (Joey describes a past plan: ""out to dinner",""")"
9,**Agreement**
10,**Statement Opinion**
11,**Backchannel**
12,**Statement Opinion**
"    (Joey reflects philosophically: ""who knows where they really went",""")"
13,**Statement Opinion**
14,**Statement Opinion**
15,**Statement Opinion**
16,**Statement Opinion**
17,**Statement Opinion**
18,**Agreement**
19,**Statement Opinion**
20,**Backchannel**
21,**Statement Non Opinion**
22,**Statement Opinion**
23,**Agreement**
24,**Question**
25,**Statement Opinion**
26,**Statement Opinion**
27,**Statement Non Opinion**
28,**Statement Opinion**
29,**Statement Opinion**
30,**Acknowledge**
31,**Statement Opinion**
32,**Command**
33,**Statement Opinion**
34,**Agreement**
35,**Others**
36,**Acknowledge**
37,**Agreement**
1,**Statement Non Opinion** (Introducing factual information)
2,**Question** (Direct inquiry)
3,"**Statement Non Opinion** (Presenting information, albeit teasingly)"
4,**Question** (Direct inquiry)
5,**Statement Non Opinion** (Stating a fact)
6,"**Statement Opinion** (Expressing positive evaluation/feeling: ""awesome"")"
7,"**Statement Opinion** (Expressing positive feeling: ""cool"")"
8,**Statement Non Opinion** (Describing a factual event/object)
9,**Statement Non Opinion** (Describing past events/facts)
10,"**Statement Opinion** (Expressing positive feeling: ""cool"")"
11,"**Statement Opinion** (Expressing positive feeling: ""nice"")"
12,"**Agreement** (""gotta be the real thing"" agrees with ""big packet is nice"") & **Statement Opinion** (""yeah"" reinforces agreement/opinion)"
13,**Statement Non Opinion** (Describing a process/event)
14,"**Statement Opinion** (Expressing positive feeling: ""cool"")"
15,"**Acknowledge** (""Yeah"") & **Agreement** (""I know"" x2 - agreeing with the sentiment)"
16,**Statement Non Opinion** (Explaining past situation/facts)
17,**Statement Non Opinion** (Continuation of explanation)
18,""")"
19,"**Statement Opinion** (Expressing positive feeling: ""good"") & **Acknowledge** (""yeah"")"
20,**Statement Non Opinion** (Stating facts about future/family)
21,**Statement Opinion** (Expressing positive feeling/anticipation)
22,**Question** (Direct inquiry/suggestion)
23,"**Answer** (Directly answering the hang out question) & **Agreement** (""that's what I'm coming for"" agrees with the intent)"
24,"**Statement Opinion** (Expressing excitement/feeling: ""Yay"")"
25,"**Statement Opinion** (Expressing reason/motivation, hyperbolic)"
26,"**Statement Opinion** (Expressing excitement/feeling: ""yay"", ""Thank you"") & **Acknowledge** (""Thank you"")"
27,"**Statement Opinion** (Expressing positive evaluation: ""awesome"", ""cool"")"
28,"**Statement Opinion** (Expressing positive anticipation: ""looking forward to it"") & **Statement Non Opinion** (Stating fact about season)"
29,""")"
30,"**Statement Opinion** (Expressing positive anticipation/feeling: ""nuts"")"
31,**Statement Opinion** (Expressing positive aspect/feeling)
32,"**Statement Opinion** (Expressing comparison/feeling: ""Like a cult"")"
33,**Question** (Seeking clarification/expression of surprise)
34,"**Acknowledge** (""I know"") & **Backchannel** (Indicates listening/continuation)"
35,"**Statement Opinion** (Explaining/clarifying the ""cult"" comparison)"
36,"**Statement Opinion** (Expressing acceptance/positive feeling about the ""cult"" idea)"
37,"**Agreement** (""Right I know"") & **Statement Opinion** (Expressing positive evaluation: ""wow"")"
38,**Statement Opinion** (Expressing hopeful anticipation)
39,**Question** (Direct inquiry)
40,**Answer** (Answering the question about major) & **Statement Non Opinion** (Stating consideration)
41,**Statement Non Opinion** (Stating fact about major)
42,**Question** (Seeking confirmation/agreement)
43,"**Agreement** (""yeah"") & **Statement Opinion** (Expressing positive evaluation: ""good school"", ""can't go wrong"")"
44,"**Statement Opinion** (Expressing positive anticipation/feeling: ""looking forward"", ""cool"")"
45,"**Statement Opinion** (Expressing agreement/evaluation: ""intimate"")"
46,"**Statement Opinion** (Expressing feeling/anticipation: ""crazy"")"
47,"**Statement Opinion** (Expressing positive feeling: ""cool"")"
48,"**Statement Opinion** (Expressing positive anticipation: ""looking forward to it"")"
49,"**Statement Opinion** (Expressing excitement/feeling: ""Wow"", ""oh my Gosh"")"
50,"**Command** (Mild request: ""you got to show me the ropes"")"
51,"**Answer** (Responding to the request/command) & **Statement Opinion** (Expressing commitment: ""best I can"")"
52,"**Statement Opinion** (Expressing positive evaluation/feeling: ""awesome"", ""enjoy it"", ""great"", ""glad"")"
53,""")"
54,**Statement Opinion** (Reiterating anticipation) & **Statement Non Opinion** (Stating future plans)
55,"**Statement Opinion** (Expressing excitement/feeling: ""Yay"")"
56,"**Command** (Encouragement/request: ""come visit"")"
57,**Statement Opinion** (Expressing positive predictions/feelings)
58,"**Acknowledge** (""Thanks"") & **Agreement** (""yes"") & **Statement Opinion** (Expressing positive feeling: ""cool"")"
59,"**Acknowledge** (""Congratulations"") & **Statement Opinion** (Expressing positive evaluation: ""awesome"")"
1,**Greeting** (Joey answers the call professionally)
2,**Question** (Fey asks a direct yes/no question)
3,**Answer** (Joey answers the previous question directly)
4,**Statement Non Opinion** (Fey describes her experience with the menu system)
5,**Statement Non Opinion** (Fey continues describing the system's behavior)
6,**Agreement** (Joey agrees with Fey's description/frustration)
7,**Question** (Fey asks if there's a way to bypass the system)
8,**Statement Non Opinion** (Fey provides supporting details for her question)
9,**Command** (Joey gives an instruction/solution)
10,**Statement Opinion** (Fey expresses her feeling about the solution)
11,**Statement Non Opinion** (Joey states a fact about company practice)
12,**Acknowledge** (Fey signals she heard Joey and prepares to continue)
13,**Statement Non Opinion** (Joey states the current situation)
14,**Statement Non Opinion** (Fey states her problem factually)
15,**Statement Non Opinion** (Fey continues stating facts about the problem)
16,**Statement Opinion** (Fey expresses her emotional reaction)
17,**Statement Non Opinion** (Joey states his next action)
18,**Statement Non Opinion** (Fey provides factual details)
19,**Acknowledge** (Joey confirms receipt of information)
20,**Statement Non Opinion** (Fey provides more factual details)
21,**Statement Non Opinion** (Joey explains company procedures)
22,**Question** (Fey asks what action she can take)
23,**Statement Non Opinion** (Joey reassures about the outcome)
24,**Command** (Joey instructs Fey on the required action)
25,**Command** (Joey instructs Fey how to access the form)
26,**Acknowledge** (Fey signals understanding/relief about the information)
27,**Statement Non Opinion** (Joey confirms the previous point)
28,**Statement Non Opinion** (Joey offers an alternative)
29,**Statement Opinion** (Fey states her preference)
30,**Command** (Joey instructs Fey on the process)
31,**Statement Non Opinion** (Joey states the expected outcome)
32,**Acknowledge** (Fey signals understanding)
33,**Statement Opinion** (Fey expresses frustration/confusion)
34,**Statement Non Opinion** (Fey states a fact about her card)
35,**Statement Non Opinion** (Joey begins an explanation)
36,**Acknowledge** (Joey signals listening/transition)
37,**Question** (Fey asks about future risks)
38,**Question** (Joey asks a clarifying question)
39,**Answer** (Fey answers the previous question)
40,**Statement Non Opinion** (Joey explains a general situation)
41,**Statement Non Opinion** (Joey offers a solution)
42,**Backchannel** (Fey expresses surprise/interest)
43,**Statement Non Opinion** (Joey continues the offer)
44,**Statement Opinion** (Fey expresses approval/relief about the solution)
45,**Statement Non Opinion** (Joey explains a detail)
46,**Backchannel** (Joey signals affirmation)
47,**Statement Non Opinion** (Joey explains procedures for both issues)
48,**Answer** (Fey answers Joey's address confirmation question)
49,**Acknowledge** (Joey signals confirmation/transition)
50,**Acknowledge** (Fey expresses satisfaction)
51,**Command** (Joey gives advice/instruction)
52,**Backchannel** (Fey signals she is listening)
53,**Command** (Joey continues giving advice)
54,**Command** (Joey continues giving advice/reasoning)
55,**Backchannel** (Fey signals she is listening)
56,**Acknowledge** (Fey signals understanding/agreement)
57,**Agreement** (Fey strongly agrees with the advice)
58,**Statement Non Opinion** (Joey states a general difficulty)
59,**Statement Opinion** (Fey expresses appreciation)
60,**Apology** (Joey apologizes for the inconvenience)
61,**Acknowledge** (Fey expresses thanks - the breathing suggests effort/relief)
62,**Greeting** (Fey says goodbye)
1,Question
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Question
6,Statement Non Opinion
7,Question
8,Statement Opinion
9,Question
10,Statement Non Opinion
11,Statement Opinion
12,Agreement
13,Question
14,Statement Opinion
15,Question
16,Statement Opinion
17,Question
18,Statement Opinion
19,Question
20,Statement Opinion
21,Question
22,Statement Opinion
23,Statement Opinion
24,Question
25,Statement Opinion
26,Statement Opinion
27,Command
28,Statement Opinion
29,Command
30,Question
31,Statement Non Opinion
32,Statement Non Opinion
33,Statement Non Opinion
34,Statement Opinion
35,Disagreement
36,Statement Non Opinion
37,Question
38,Statement Non Opinion
39,Statement Opinion
40,Backchannel
41,Statement Opinion
42,Statement Opinion
43,Disagreement
44,Statement Opinion
45,Statement Opinion
46,Statement Opinion
47,Statement Opinion
48,Statement Opinion
49,Question
50,Statement Non Opinion
51,Question
52,Statement Opinion
53,Command
54,Statement Opinion
55,Statement Opinion
56,Statement Opinion
57,Statement Non Opinion
58,Statement Opinion
59,Statement Opinion
60,Question
61,Statement Opinion
62,Question
63,Acknowledge
64,Command
65,Statement Non Opinion
66,Statement Opinion
67,Question
68,Statement Non Opinion
69,Question
70,Statement Opinion
71,Question
72,Statement Opinion
73,Question
74,Statement Opinion
75,Question
76,Statement Opinion
77,Command
78,Command
79,Statement Opinion
80,Command
81,Command
82,Statement Opinion
83,Question
84,Statement Opinion
