Text, DeepSeek-v3
"|1. - Chandler - You got me. 2.- Chandler - . Yeah. Right. 3.- Joey - . Good, and hey! My treat. But that's only because you're not eating anything, right?|","[""neutral"", ""disgust"", ""joy""]"
1,anger
2,disgust
3,neutral
4,neutral
5,anger
6,neutral
7,anger
8,anger
9,anger
10,anger
11,neutral
12,neutral
13,joy
14,neutral
15,joy
16,neutral
1,joy
2,neutral
3,sadness
4,sadness
5,fear
1,neutral
2,neutral
3,joy
4,surprised
1,neutral
2,neutral
3,neutral
4,neutral
5,surprised
6,neutral
7,anger
"|1. - Phoebe - Jason? 2.- Jason - . Yeah, come on in. 3.- Jason - . So Phoebe, you ah, sounded kinda serious on the phone, is ah, is anything wrong?|","[[""neutral"", 1], [""neutral"", 2], [""fear"", 3]]"
"|1. - Mark - No. And I don't think I'm gonna want to. 2.- Rachel - . I can't do this. 3.- Mark - . Yep. Yep, that's what I didn't want to know. 4.- Rachel - . Well, oh, Mark, I'm doing this for the wrong reasons, y'know? 5.- Rachel - . I'm just doing it to get back at Ross. 6.- Rachel - . I'm sorry, it's not very fair to you. 7.- Mark - . Ahh! 8.- Joey - . Fair, shmair 9.- Mark - . Y'know? 10.- Mark - . Look, if you want to get back at Ross, I am here for you. 11.- Mark - . Really?|","[""anger"", ""sadness"", ""disgust"", ""sadness"", ""sadness"", ""sadness"", ""anger"", ""neutral"", ""neutral"", ""neutral"", ""surprised""]"
1,anger
2,anger
3,sadness
4,neutral
5,sadness
6,neutral
1,joy
2,sadness
3,joy
1,neutral
2,fear
3,anger
4,disgust
5,fear
6,neutral
7,surprised
8,neutral
9,joy
10,neutral
11,neutral
12,fear
1,neutral
2,surprised
3,joy
4,neutral
5,surprised
"|1. - Phoebe - Well, that's not something a girl wants to hear. 2.- Ross - . No, come on don't start. Ouch! 3.- Phoebe - . What? 4.- Ross - . Stupid balls are in the way. 5.- Ross - . Oh well. It probably would've been the most constructive solution. 6.- Phoebe - . You have chalk on your face. 7.- Ross - . Huh?|","[""sadness"", ""anger"", ""surprised"", ""neutral"", ""neutral"", ""neutral"", ""surprised""]"
"|1. - Phoebe - Oh, Ross you're right, I don't know why I always thought this was real grass. 2.- Monica - . Hey, are you okay? 3.- Ross - . My wife's a lesbian. 4.- Joey - . Cool!! 5.- Joey - . Ross, Joey. Joey, Ross.|","[""neutral"", ""fear"", ""sadness"", ""surprised"", ""neutral""]"
1,surprised
2,neutral
3,neutral
4,anger
5,neutral
6,disgust
7,neutral
8,fear
9,neutral
10,disgust
11,sadness
12,neutral
13,neutral
14,neutral
15,anger
16,neutral
17,anger
1,neutral
2,joy
3,joy
4,neutral
5,neutral
6,neutral
7,joy
8,neutral
9,surprised
10,neutral
11,sadness
12,joy
13,neutral
1,surprised
2,joy
3,disgust
1,neutral
2,joy
3,joy
4,joy
5,surprised
6,surprised
7,neutral
8,sadness
9,neutral
10,neutral
11,joy
12,neutral
13,neutral
14,sadness
1,neutral
2,neutral
3,neutral
4,surprised
5,joy
6,joy
7,anger
8,fear
1,anger
2,disgust
1,joy
2,neutral
3,surprised
4,neutral
5,joy
6,anger
7,joy
8,neutral
9,neutral
10,disgust
11,neutral
12,neutral
13,neutral
1,neutral
2,sadness
3,neutral
4,sadness
5,embarrassed
6,sadness
7,sadness
8,neutral
9,anger
10,anger
11,anger
12,neutral
13,disgust
14,neutral
15,disgust
16,neutral
17,sadness
18,neutral
19,neutral
20,neutral
21,sadness
22,neutral
23,neutral
24,sadness
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,joy
9,surprised
10,neutral
11,neutral
12,neutral
13,surprised
1,neutral
2,joy
3,sadness
4,joy
5,surprised
6,neutral
7,anger
8,fear
9,sadness
10,anger
11,sadness
12,sadness
13,joy
14,surprised
15,joy
16,neutral
17,neutral
18,joy
19,joy
20,joy
21,anger
22,sadness
"|1. - Chandler - Oh good, okay, I can't take it anymore. 2.- Chandler - . I can't take it anymore. 3.- Chandler - . So you win, okay? 4.- Chandler - . Here! 5.- Chandler - . Pheebs? 6.- Chandler - . Flying a jet? 7.- Chandler - . Better make it a spaceship so that you can get back to your|","[""neutral"", ""neutral"", ""neutral"", ""neutral"", ""surprised"", ""neutral"", ""neutral""]"
"|1. - Ross - Hey everybody, Pheebs is here! 2.- Joey - . Phoebe! 3.- Chandler - . Hey, Pheebs! 4.- Rachel - . Phoebe, woo!|","[joy, joy, joy, joy]"
1,anger
2,sadness
3,neutral
4,anger
5,neutral
6,neutral
7,anger
8,anger
9,neutral
10,neutral
11,neutral
"|1. - Rachel - Ah. 2.- Phoebe - . Yeah. 3.- Rachel - . I go see my doctor tomorrow, I'll ask her about this. 4.- Rachel - . Maybe she can give me a pill or something. 5.- Phoebe - . Yeah. Yeah, that's what you need a good...pill.|","[""neutral"", ""neutral"", ""neutral"", ""neutral"", ""disgust""]"
1,neutral
2,sadness
3,surprised
4,joy
5,joy
6,neutral
7,neutral
8,anger
9,neutral
10,neutral
11,joy
1,neutral
2,anger
3,anger
4,anger
5,anger
6,neutral
7,anger
8,neutral
9,disgust
10,sadness
11,sadness
12,anger
13,anger
14,neutral
15,sadness
16,sadness
17,sadness
18,sadness
19,sadness
1,neutral
2,fear
3,neutral
4,joy
5,neutral
"|1. - Phoebe - ...DUMB, DRUNKEN, BITCH!!! Thank you, thanks. 2.- Ross - . Hey, here's a question; where did you guys get the finest oak East of the Mississippi? 3.- Chandler - . Uh-huh, first you tell us where you got the prettiest lace in all the land. 4.- Ross - . I'm reading your ad. 5.- Joey - . Looks good, uh? 6.- Ross - . Yeah. 7.- Chandler - . Stunning entertainment center. Fine, fine Italian craftsmanship. 8.- Phoebe - . Oh my God, you guys are selling the entertainment center? 9.- Rachel - . Why? I love that thing. 10.- Chandler - . You want it? 11.- Phoebe and Rachel - . Oh no. 12.- Chandler - . Ahh, Gepeto, $5,000 dollars? Are you insane? 13.- Joey - . Hey, the ad alone cost 300 bucks! 14.- Chandler - . All right look, I'm changing it to 50 bucks, or your best offer. 15.- Joey - . What kind of profit is that?! And you call yourself an accountant. 16.- Chandler - . Nooo. 17.- Joey - . Oh. What do you do?|","[""anger"", ""neutral"", ""neutral"", ""neutral"", ""neutral"", ""neutral"", ""neutral"", ""surprised"", ""joy"", ""neutral"", ""neutral"", ""anger"", ""anger"", ""neutral"", ""anger"", ""neutral"", ""neutral""]"
"|1. - Joey - That's right Ross, I can see you in your new apartment! 2.- Joey - . And you can see me! 3.- Joey - . Same as yesterday, same as the day before. 4.- Monica - . Is he doing his shark attack bit yet? 5.- Joey - . Nope. Op, wait! There he goes.|","[""joy"", ""joy"", ""neutral"", ""neutral"", ""surprised""]"
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,joy
8,joy
9,neutral
10,neutral
11,neutral
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,disgust
11,neutral
1,anger
2,surprised
3,neutral
4,disgust
5,sadness
1,neutral
2,surprised
3,neutral
4,neutral
5,disgust
6,neutral
7,neutral
8,neutral
9,neutral
10,neutral
11,anger
12,neutral
13,neutral
14,neutral
15,neutral
16,neutral
17,anger
18,neutral
19,sadness
20,sadness
21,sadness
22,neutral
23,neutral
1,joy
2,joy
3,joy
4,neutral
5,anger
6,neutral
7,neutral
8,neutral
"|1. - Joey - Okay. 2.- Joey - . Okay, I can do this. 3.- Joey - . I can tell her how I feel. 4.- Joey - . Just uh, just stand up straight. 5.- Joey - . Take a couple deep breaths. 6.- Joey - . Look confident. 7.- Rachel - . Joey? What's up? 8.- Joey - . I uh, I just came by because I-I want to talk to you about something. 9.- Rachel - . Okay what's up?|","[neutral, neutral, neutral, neutral, neutral, neutral, neutral, neutral, neutral]"
"|1. - Chandler - What I do do...is manage to uh, create an atmosphere of support for the people working with me. 2.- Phoebe - . I see. Nice sidestep on the do do thing by the way. 3.- Chandler - . Hardest thing I've ever done in my life. 4.- Phoebe - . You gotta go! 5.- Chandler - . Oh! 6.- Phoebe - . Okay, don't worry. You're ready. 7.- Chandler - . Really? 8.- Phoebe - . Absolutely! Just fight all your natural instincts and you'll be great.|","[neutral, neutral, neutral, anger, surprised, joy, neutral, joy]"
1,neutral
2,joy
3,neutral
4,sadness
5,neutral
6,surprised
7,anger
8,neutral
9,neutral
10,neutral
11,joy
1,surprised
2,surprised
3,neutral
4,neutral
5,neutral
6,joy
7,neutral
8,neutral
9,disgust
10,neutral
11,neutral
12,neutral
13,disgust
14,neutral
15,joy
16,anger
1,neutral
2,sadness
3,sadness
4,surprised
5,neutral
6,surprised
1,neutral
2,sadness
3,sadness
4,neutral
5,neutral
6,neutral
7,neutral
8,sadness
"|1. - Monica - All right, well why don't I go out with an ex-boyfriend and do Joey a favor?! 2.- Joey - . Hey, you wanna do Joey a favor, maybe you go out with Joey.|","[""anger"", ""surprised""]"
1,neutral
2,joy
3,neutral
4,neutral
5,anger
6,neutral
7,fear
8,anger
9,sadness
1,neutral
2,disgust
3,neutral
4,neutral
5,joy
6,neutral
7,neutral
8,disgust
9,neutral
10,surprised
11,surprised
12,neutral
1,neutral
2,joy
3,surprised
4,neutral
5,anger
6,neutral
7,anger
8,fear
9,neutral
1,joy
2,neutral
3,neutral
4,neutral
5,neutral
6,joy
7,joy
8,joy
9,joy
10,anger
11,anger
12,anger
13,anger
14,anger
15,joy
16,surprised
17,disgust
18,neutral
19,disgust
20,disgust
"|1. - Phoebe - Is she in there? 2.- Ross - . Yeah. She's putting her down now, that's her. 3.- Rachel - . Oh it's all right.|","[[""neutral"",1],[""neutral"",2],[""joy"",3]]"
"|1. - Rachel - I'm guess I'm just done with the whole dating thing. 2.- Rachel - . It's one more thing in my life that's suddenly completely different. 3.- Rachel - . This is hard. 4.- Ross - . Yeah I know. 5.- Ross - . On the other hand in um, in about seven months you're gonna have something that you're gonna love more than any guy you've ever gone out with. 6.- Ross - . Just wait. 7.- Ross - . Wait until uh, wait until the first time your baby grabs your finger. 8.- Ross - . You have no idea. 9.- Rachel - . Thanks sweetie. 10.- Ross - . You wanna, you wanna grab some coffee? 11.- Rachel - . Oh no, I think I'm gonna go home and eat ten candy bars. 12.- Ross - . Hey, I thought I cheered you up. 13.- Rachel - . Oh you did, there are twenty in here. 14.- Ross - . Right. Good night. 15.- Rachel - . Good night.|","[sadness, sadness, sadness, neutral, joy, neutral, joy, neutral, neutral, neutral, sadness, neutral, joy, neutral, neutral]"
1,neutral
2,joy
3,joy
4,neutral
5,disgust
6,neutral
7,joy
8,joy
9,neutral
10,surprised
|1. - Joey - Look at this clown! 2.- Joey - . Just because he's got a bigger boat he thinks he can take up the whole river. 3.- Joey - . Get out of the way jackass! 4.- Joey - . Who names their boat Coast Guard anyway? 5.- Rachel - . That 6.- Joey - . What are they doing out here? The coast's all the way over there.|,"[""anger"", ""anger"", ""anger"", ""anger"", ""neutral"", ""anger""]"
1,neutral
2,surprised
3,anger
1,pain
2,neutral
3,neutral
4,surprise
5,neutral
6,neutral
7,neutral
8,neutral
9,joy
10,neutral
11,neutral
12,neutral
13,neutral
14,neutral
15,neutral
1,neutral
2,disgust
3,neutral
4,joy
5,surprised
6,neutral
7,joy
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,surprised
11,neutral
12,disgust
13,neutral
14,surprised
"|1. - Ross - Mona? Okay, if I were a salmon shirt, where would I be? 2.- Mona - . I am so sorry I spilled wine all over your shirt. 3.- Mona's Date - . Oh, it's okay. 4.- Mona - . No, it's still wet. 5.- Mona - . Let me get it out before it sets. 6.- Mona - . Ooh, I have something you can wear. 7.- Mona - . Here. 8.- Mona's Date - . Oh umm, I-I don't know if I want to wear a woman's shirt. 9.- Mona - . No-no that's a man's shirt. 10.- Mona's Date - . It's awfully pink.|","[neutral, sadness, neutral, sadness, neutral, joy, neutral, disgust, neutral, disgust]"
1,joy
2,neutral
3,neutral
4,sadness
5,sadness
6,surprised
1,joy
2,neutral
3,joy
4,surprised
5,joy
6,disgust
7,neutral
8,sadness
"|1. - Lydia - So how did you know I was even here? 2.- Guy - . Your mom called me. So is this her? 3.- Lydia - . No, this is a loaner. 4.- Guy - . I'm sorry you had to do this by yourself. 5.- Lydia - . I wasn't by myself. I had a doctor, a nurse, and a helper guy. So, did you see who won the game? 6.- Guy - . Yeah, the Knicks by 10. They suck. 7.- Lydia - . Yeah, they're not so bad.|","[[""neutral"",1],[""neutral"",2],[""neutral"",3],[""sadness"",4],[""neutral"",5],[""disgust"",6],[""neutral"",7]]"
1,neutral
2,fear
3,neutral
4,fear
5,neutral
6,neutral
7,neutral
8,surprised
9,neutral
10,sadness
11,sadness
12,anger
13,fear
14,anger
15,anger
16,anger
17,anger
18,anger
19,anger
20,anger
21,sadness
1,surprised
2,surprised
3,joy
4,neutral
5,joy
6,joy
7,neutral
8,anger
9,neutral
10,neutral
11,surprised
12,neutral
13,joy
14,joy
15,joy
16,sadness
17,sadness
18,sadness
19,sadness
20,neutral
"|1. - Phoebe - Okay, I'm gonna go get Frank. 2.- Joey - . So, we're walking down the street and I turn to you and I say, âHey, let's go hang out at Totally Nude Nudes,â remember? 3.- Joey - . And then, and then, you turn to me and say, âNah, let's just hang out at your place.â Well, that was a nice move dumb ass.|","[[""neutral"", ""neutral"", ""anger""]]"
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,anger
7,neutral
8,anger
9,surprised
10,sadness
11,neutral
12,neutral
1,neutral
2,neutral
3,sadness
4,sadness
5,sadness
6,neutral
7,surprised
8,neutral
9,sadness
10,sadness
11,sadness
12,sadness
13,sadness
14,neutral
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,surprised
7,joy
8,joy
9,neutral
10,neutral
11,neutral
12,joy
13,surprised
14,neutral
15,neutral
16,surprised
17,neutral
18,joy
19,joy
20,surprised
21,neutral
22,neutral
23,neutral
24,neutral
1,neutral
2,anger
3,neutral
4,neutral
5,anger
6,anger
7,anger
8,anger
"|1. - Joey - Oh yeah-yeah, the lobster. 2.- Rachel - . Yeah, I mean I was up sick all night. 3.- Joey - . Yeah me too, all night. 4.- Rachel - . Really?! How come we didn't cross paths? 5.- Joey - . Yeah well that's because uh...I stayed in my room. Yeah, you don't want to look in my hamper.|","[""neutral"", ""sadness"", ""neutral"", ""surprised"", ""disgust""]"
1,surprised
2,neutral
"|1. - Phoebe - Yeah, okay let's leave these two alone. 2.- Rachel - . No! I do not care what my hormones are doing, I am not going to just do it with some random guy! 3.- Phoebe - . Fine! Then you tell Roger because he was really looking forward to this!|","[""neutral"", ""anger"", ""anger""]"
1,neutral
2,neutral
3,neutral
4,neutral
5,neutral
6,fear
7,surprised
8,surprised
9,fear
10,neutral
11,sadness
12,sadness
13,joy
14,joy
15,joy
16,neutral
17,neutral
18,anger
1,joy
2,neutral
3,surprise
4,surprise
5,sadness
6,surprise
7,neutral
8,anger
9,sadness
10,sadness
11,neutral
12,anger
1,neutral
2,neutral
3,fear
4,neutral
5,joy
6,sadness
7,joy
8,sadness
9,sadness
10,neutral
11,neutral
12,neutral
13,surprised
14,anger
1,surprised
2,neutral
3,fear
4,joy
5,neutral
6,neutral
7,neutral
8,neutral
9,neutral
10,neutral
11,neutral
12,fear
13,neutral
1,fear
2,joy
3,fear
4,joy
"|1. - Phoebe - Um, Chandler, Ross, this is Robert. 2.- Chandler - . Oh, hey. 3.- Robert - . Hi. 4.- Phoebe - . You've have lipstick right here . That's okay, it's mine, we just kissed.|","[""neutral"", ""neutral"", ""neutral"", ""surprised""]"
1,joy
2,neutral
3,neutral
4,neutral
5,surprised
6,neutral
7,surprised
8,neutral
9,neutral
1,neutral
2,surprised
3,neutral
4,sadness
5,disgust
6,sadness
7,neutral
8,neutral
9,joy
10,surprised
11,anger
12,neutral
13,neutral
14,joy
1,neutral
2,surprised
3,neutral
4,surprised
5,anger
6,joy
7,joy
8,neutral
9,neutral
10,neutral
11,neutral
12,joy
13,neutral
14,neutral
15,joy
16,fear
17,joy
18,neutral
19,sadness
20,joy
21,anger
1,neutral
2,joy
3,anger
4,neutral
5,disgust
6,surprised
1,disgust
2,neutral
3,surprised
4,disgust
5,neutral
6,disgust
7,joy
8,anger
9,neutral
10,anger
11,neutral
12,anger
13,anger
14,anger
15,anger
16,neutral
"|1. - Rachel - Oh, look, wish me luck! 2.- Monica - . What for? 3.- Rachel - . I'm gonna go get one of those job things.|","[[""joy"", 1], [""neutral"", 2], [""joy"", 3]]"
1,joy
2,disgust
3,surprised
4,neutral
5,joy
6,sadness
7,anger
8,neutral
9,joy
10,neutral
1,neutral
2,joy
3,neutral
4,disgust
5,disgust
6,neutral
7,neutral
8,anger
9,surprised
10,neutral
11,sadness
12,sadness
"|1. - Monica - Try feeding her again. 2.- Rachel - . I already fed her. 3.- Monica - . I know, that's why I said again! 4.- Phoebe - . Alright you guys, we can't turn on each other, Okay? That's just what she wants. 5.- Chandler - . Hey.|","[[""neutral"", ""neutral"", ""anger"", ""neutral"", ""neutral""]]"
"|1. - Monica - Phoebe! Rachel! It's Monica! I wonder what you could possibly need me for on such short notice! Oh. 2.- Rachel - . Oh Monica, we are so sorry. 3.- Monica - . For what? 4.- Rachel - . Well first, for forgetting to throw you a bridal shower. 5.- Phoebe - . And then for forgetting to invite you to it. 6.- Monica - . You al-you already had it? 7.- Phoebe - . Well, we called everyone in your phone book and a bunch of people came, but it took us so long to get you here that they-they had to leave. 8.- Rachel - . Yeah, we wanted to throw you a big surprise and a great shower, and now you don't have either. 9.- Phoebe - . We ruined everything. 10.- Rachel - . Ugh 11.- Monica - . Well no, wait a minute, that's not true! 12.- Monica - . No, what did, that was really sweet. 13.- Monica - . And it kinda works out for the best. 14.- Rachel - . What do you, what do you mean? 15.- Monica - . Well now, I get to spend my shower with the only people I really love! 16.- Monica - . I mean, I get all those presents without having to talk to people I don't even like! 17.- Rachel - . Surprise 18.- Joey - . Surprise 19.- Rachel - . Monica.|","[[""surprised""], [""sadness""], [""neutral""], [""sadness""], [""sadness""], [""surprised""], [""sadness""], [""sadness""], [""sadness""], [""sadness""], [""joy""], [""joy""], [""joy""], [""neutral""], [""joy""], [""joy""], [""surprised""], [""surprised""], [""joy""]]"
