Text,DS_emotion
17,Disagreement
18,Apology
19,Statement Opinion
20,Statement Opinion
21,Question
22,Question
23,Statement Non Opinion
24,Statement Non Opinion
25,Statement Non Opinion
26,Acknowledge
27,Apology
28,Question
29,Disagreement
30,Statement Non Opinion
31,Disagreement
32,Disagreement
33,Statement Non Opinion
34,Disagreement
35,Disagreement
36,Disagreement
37,Acknowledge
38,Question
39,Question
40,Question
41,Statement Non Opinion
42,Statement Opinion
43,Apology
44,Disagreement
45,Disagreement
46,Statement Non Opinion
47,Statement Non Opinion
48,Statement Opinion
49,Acknowledge
50,Backchannel
51,Statement Opinion
52,Command
53,Statement Opinion
54,Command
55,Greeting
1,Question
2,Statement Non Opinion
3,Question
4,Statement Non Opinion
5,Question
6,Statement Non Opinion
7,Question
8,Statement Opinion
9,Question
10,Statement Non Opinion
11,Question
12,Agreement
13,Statement Opinion
14,Question
15,Statement Non Opinion
16,Statement Opinion
17,Question
18,Statement Opinion
19,Question
20,Statement Opinion
21,Question
22,Statement Opinion
23,Statement Opinion
24,Statement Opinion
25,Statement Opinion
26,Statement Opinion
27,Statement Opinion
28,Statement Opinion
29,Statement Opinion
30,Command
31,Statement Opinion
32,Command
33,Question
34,Question
35,Question
36,Statement Non Opinion
37,Statement Opinion
38,Statement Opinion
39,Statement Opinion
40,Disagreement
41,Statement Opinion
42,Statement Opinion
43,Statement Opinion
44,Disagreement
45,Statement Opinion
46,Statement Opinion
47,Statement Opinion
48,Statement Opinion
49,Disagreement
50,Statement Opinion
51,Statement Opinion
52,Question
53,Statement Non Opinion
54,Question
55,Statement Opinion
56,Statement Opinion
57,Statement Opinion
58,Statement Opinion
59,Statement Non Opinion
60,Question
61,Statement Opinion
62,Question
63,Statement Opinion
64,Statement Opinion
65,Command
66,Statement Opinion
67,Statement Opinion
68,Statement Opinion
69,Statement Opinion
70,Disagreement
71,Statement Non Opinion
72,Statement Opinion
73,Statement Opinion
74,Statement Opinion
75,Statement Opinion
76,Statement Opinion
77,Statement Non Opinion
78,Command
79,Statement Opinion
80,Statement Opinion
81,Statement Opinion
82,Question
83,Statement Opinion
84,Statement Opinion
85,Statement Opinion
86,Question
87,Statement Opinion
88,Statement Opinion
89,Statement Opinion
90,Statement Opinion
91,Question
92,Command
93,Statement Opinion
94,Statement Opinion
95,Statement Opinion
96,Command
97,Statement Opinion
98,Statement Non Opinion
99,Statement Opinion
100,Command
101,Statement Opinion
102,Statement Opinion
103,Statement Opinion
104,Question
105,Statement Opinion
106,Statement Opinion
1,Question
2,Question
3,Statement Non Opinion
4,Statement Opinion
5,Statement Opinion
6,Question
7,Statement Opinion
8,Question
9,Statement Opinion
10,Statement Opinion
11,Question
12,Command
13,Statement Opinion
14,Statement Opinion
15,Question
16,Statement Opinion
17,Statement Opinion
18,Question
19,Statement Opinion
20,Statement Opinion
21,Statement Opinion
22,Statement Opinion
23,Statement Opinion
24,Command
25,Statement Opinion
26,Command
27,Command
28,Statement Opinion
29,Command
30,Command
31,Command
32,Command
33,Command
34,Question
35,Backchannel
36,Question
37,Command
38,Statement Non Opinion
39,Statement Non Opinion
40,Question
41,Question
1,- **Statement Opinion**
2,- **Statement Opinion**
3,You're not sorry you came? - **Question**
4,It's- - **Answer**
5,- **Statement Non Opinion**
6,Why not? - **Question**
7,- **Statement Non Opinion**
8,Well- - **Backchannel**
9,"Look, - **Command**"
10,- **Statement Opinion**
11,What? - **Question**
12,- **Statement Opinion**
13,- **Agreement**
14,- **Statement Non Opinion**
15,- **Backchannel**
16,How did you know? - **Question**
17,- **Agreement**
18,"Well, uh- would you want to? - **Question**"
19,- **Statement Non Opinion**
20,"Well, I mean, - **Backchannel**"
21,- **Acknowledge**
22,"from her opinion, why else would I come here? - **Question**"
23,- **Statement Opinion**
24,- **Statement Opinion**
25,- **Statement Opinion**
26,- **Statement Non Opinion**
27,- **Statement Opinion**
28,- **Statement Opinion**
29,- **Statement Opinion**
30,You're sure? - **Question**
31,Look - **Command**
32,- **Statement Non Opinion**
33,Why didn't you? - **Question**
34,- **Answer**
35,You felt something that far back? - **Question**
36,- **Answer**
37,Why didn't you let me know? - **Question**
38,"Well, I don't know, you didn't write until then and then when you did, what'd you say? - **Question**"
39,- **Statement Opinion**
40,- **Command**
41,Give me- - **Command**
42,- **Statement Opinion**
43,- **Statement Opinion**
44,- **Statement Opinion**
45,- **Disagreement**
46,- **Statement Non Opinion**
47,- **Command**
48,What is it? - **Question**
49,- **Command**
50,What is it? Is it your mother? - **Question**
51,- **Answer**
52,- **Command**
53,- **Agreement**
54,- **Command**
55,- **Statement Non Opinion**
56,- **Statement Opinion**
57,- **Statement Non Opinion**
58,- **Backchannel**
59,- **Statement Non Opinion**
60,How many? - **Question**
61,- **Answer**
62,- **Acknowledge**
63,- **Statement Opinion**
64,- **Statement Non Opinion**
65,- **Statement Opinion**
66,- **Statement Non Opinion**
67,You understand me? - **Question**
68,- **Statement Opinion**
69,- **Statement Opinion**
70,- **Statement Opinion**
71,- **Statement Opinion**
72,- **Statement Opinion**
73,- **Statement Non Opinion**
74,- **Statement Non Opinion**
75,And you still feel that way? - **Question**
76,- **Statement Opinion**
77,- **Command**
78,- **Statement Opinion**
79,"Annie, - **Acknowledge**"
80,- **Statement Opinion**
81,What am I going to do with a fortune? - **Question**
1,Greeting
2,Statement Opinion
3,Statement Non Opinion
4,Answer
5,Question
6,Question
7,Statement Non Opinion
8,Question
9,Statement Non Opinion
10,Statement Opinion
11,Agreement
12,Statement Opinion
13,Agreement
14,Statement Non Opinion
15,Statement Opinion
16,Question
17,Answer
18,Question
19,Statement Non Opinion
20,Statement Opinion
21,Statement Opinion
22,Statement Opinion
23,Statement Non Opinion
24,Question
25,Command
26,Disagreement
27,Statement Opinion
28,Acknowledge
29,Statement Opinion
30,Agreement
31,Command
32,Disagreement
33,Question
34,Answer
35,Question
36,Answer
37,Statement Opinion
38,Statement Opinion
39,Statement Opinion
40,Statement Opinion
41,Statement Opinion
42,Disagreement
43,Acknowledge
44,Statement Opinion
45,Statement Opinion
46,Statement Opinion
47,Question
48,Answer
49,Statement Non Opinion
50,Statement Non Opinion
51,Statement Non Opinion
52,Statement Non Opinion
53,Statement Opinion
54,Statement Non Opinion
55,Question
56,Statement Opinion
57,Statement Opinion
58,Statement Opinion
59,Statement Opinion
60,Statement Opinion
61,Statement Opinion
62,Statement Opinion
63,Statement Opinion
64,Question
65,Question
66,Question
67,Statement Opinion
1,Statement Non Opinion
2,Statement Opinion
3,Statement Opinion
4,Statement Non Opinion
5,Statement Non Opinion
6,Statement Non Opinion
7,Question
8,Statement Opinion
9,Statement Opinion
10,"Agreement, Question"
11,Disagreement
12,Question
13,Disagreement
14,Command
15,Disagreement
16,Question
17,Disagreement
18,Question
19,Disagreement
20,Disagreement
21,Question
22,Disagreement
23,Question
24,Question
25,Statement Opinion
26,Statement Opinion
27,Question
28,Statement Opinion
29,Statement Opinion
30,Question
31,Agreement
32,Disagreement
33,Agreement
34,Statement Opinion
35,Agreement
36,Statement Opinion
37,Question
38,Statement Non Opinion
39,Statement Opinion
40,Statement Opinion
41,Disagreement
42,Statement Opinion
43,Statement Opinion
44,Backchannel
45,Statement Opinion
46,Disagreement
47,Statement Opinion
48,Statement Opinion
49,Statement Opinion
50,Statement Non Opinion
51,Statement Non Opinion
52,Statement Non Opinion
53,Question
54,Statement Non Opinion
55,Statement Non Opinion
56,Question
57,Statement Opinion
58,Statement Opinion
59,Apology
60,Command
61,Statement Non Opinion
62,Statement Non Opinion
63,Statement Non Opinion
1,- Acknowledge
2,[BREATHING] - Others
3,- Statement Opinion
4,- Statement Non Opinion
5,- Question
6,- Agreement
7,- Greeting
8,- Statement Opinion
9,- Disagreement
10,"You mean that sacred and beautiful thing, love? - Question"
11,- Command
12,- Statement Opinion
13,- Statement Opinion
14,- Agreement
15,Shall we always want to bicker and fight? - Question
16,- Disagreement
17,"Well, what if happens if one of us is to die? Does the one that's left still laugh? - Question"
18,- Agreement
19,- Disagreement
20,- Statement Opinion
21,- Statement Opinion
22,- Statement Opinion
23,- Statement Non Opinion
24,- Statement Non Opinion
25,How long did that row last? - Question
26,- Answer
27,- Statement Non Opinion
28,"That was a rouser, wasn't it? - Question"
29,- Acknowledge
30,- Statement Opinion
31,- Statement Non Opinion
1,Statement Non Opinion
2,Statement Non Opinion
3,Statement Opinion
4,Statement Opinion
5,Question
6,Statement Opinion
7,Question
8,Statement Opinion
9,Question
10,Statement Opinion
11,Statement Opinion
12,Answer
13,Statement Non Opinion
14,Statement Opinion
15,Statement Opinion
16,Statement Opinion
17,Statement Non Opinion
18,Question
19,Answer
20,Question
21,Command
22,Agreement
23,Disagreement
24,Agreement
25,Statement Opinion
26,Statement Opinion
27,Statement Non Opinion
28,Statement Non Opinion
29,Statement Opinion
30,Backchannel
31,Question
32,Answer
33,Statement Opinion
34,Statement Opinion
35,Statement Opinion
36,Statement Opinion
37,Statement Opinion
38,Command
39,Statement Opinion
40,Command
41,Statement Non Opinion
42,Statement Non Opinion
43,Statement Non Opinion
44,Statement Opinion
45,Command
46,Answer
47,Statement Opinion
48,Command
49,Statement Opinion
50,Statement Opinion
51,Statement Opinion
52,Statement Opinion
53,Statement Opinion
54,Statement Opinion
55,Command
56,Statement Opinion
1,Question
2,Statement Non Opinion
3,Statement Non Opinion
4,Command
5,Command
6,Acknowledge
7,Question
8,Statement Non Opinion
9,Question
10,Statement Opinion
11,Command
12,Statement Non Opinion
13,Command
14,Statement Opinion
15,Command
16,Statement Opinion
17,Command
18,Command
19,Command
20,Statement Opinion
21,Statement Opinion
22,Statement Non Opinion
23,Statement Non Opinion
24,Statement Opinion
25,Acknowledge
26,Statement Opinion
27,Command
28,Statement Non Opinion
29,Question
30,Question
31,Command
32,Acknowledge
33,Statement Opinion
34,Command
35,Question
36,Apology
37,Statement Non Opinion
38,Question
39,Statement Opinion
1,Greeting
2,Greeting
3,Backchannel
4,Question
5,Question
6,Backchannel
7,Question
8,Question
9,Backchannel
10,Question
11,Answer
12,Disagreement
13,Statement Opinion
14,Statement Opinion
15,Statement Opinion
16,Question
17,Answer
18,Question
19,Disagreement
20,Statement Opinion
21,Agreement
22,Disagreement
23,Statement Opinion
24,Statement Opinion
25,Statement Non Opinion
26,Statement Non Opinion
27,Acknowledge
28,Statement Opinion
29,Statement Opinion
30,Statement Opinion
31,Statement Opinion
32,Disagreement
33,Acknowledge
34,Question
35,Statement Opinion
36,Statement Opinion
37,Command
38,Statement Opinion
39,Question
40,Statement Opinion
41,Question
42,Statement Opinion
43,Question
44,Statement Opinion
45,Question
46,Statement Opinion
47,Statement Opinion
48,Agreement
1,- Joey - [LAUGHTER] Guess who just got hitched? - **Statement Opinion**
2,how did you ask? - **Question**
3,- **Statement Opinion**
4,- **Statement Non Opinion**
5,- **Statement Opinion**
6,Are you serious [GARBAGE] man? - **Question**
7,- **Statement Non Opinion**
8,- **Statement Opinion**
9,She goes-- - **Statement Non Opinion**
10,She calls you Barry? - **Question**
11,- **Statement Non Opinion**
12,- **Statement Non Opinion**
13,- **Statement Opinion**
14,dirty me? - **Statement Opinion**
15,Sara and I-- - **Statement Non Opinion**
16,- **Statement Opinion**
17,How old are you? Five? - **Question**
18,- **Statement Opinion**
19,- **Acknowledge**
20,[LAUGHTER] What anyway? - **Statement Non Opinion**
21,okey - **Statement Opinion**
22,- **Backchannel**
23,You had the mouse? - **Question**
24,Cheese? - **Question**
25,[LAUGHTER] - **Acknowledge**
26,- **Statement Opinion**
27,- **Acknowledge**
28,- **Statement Opinion**
29,- **Statement Opinion**
30,- **Statement Opinion**
31,- **Statement Opinion**
32,"Well that's what I said, spur of the moment--and she goes, she goes, - **Statement Non Opinion**"
33,I don't like-- - **Disagreement**
34,"Yeah, she goes-- - **Backchannel**"
35,- **Statement Non Opinion**
36,How long have you guys been going out? - **Question**
37,- **Answer**
38,What? - **Question**
39,I haven't seen you in about two and a half years and I come back and you're getting engaged to somebody you only knew for - **Statement Opinion**
40,- **Statement Opinion**
41,- **Acknowledge**
42,- **Statement Opinion**
43,- **Statement Opinion**
44,- **Statement Opinion**
45,- **Disagreement**
46,- **Statement Non Opinion**
47,- **Acknowledge**
48,What? Eighteen? - **Question**
